fecha	hora	real	programado	desviacion	porcentaje
2020-10-05	14	9570,2563254031	9483,81683569935	-86,4394897037491	-0,91144199852500557500
2020-10-05	15	9485,64024522639	9385,60491700935	-100,03532821704	-1,06583783465834910900
2020-10-05	16	9375,0392115123	9291,48359044934	-83,5556210629602	-0,89927103943708752200
2020-10-05	17	9222,86946437199	9192,69381151935	-30,1756528526403	-0,32825691218853865600
2020-10-05	18	9000,1484734274	8971,15925456934	-28,9892188580598	-0,32313793608439766600
2020-10-05	19	8828,6432290988	8917,49714362935	88,8539145305513	0,99639969712834096400
2020-10-05	20	9081,33409233541	9387,70811732936	306,374024993951	3,26356573047255214200
2020-10-05	21	9684,16163343699	9803,54823426934	119,386600832349	1,21778970204910612400
2020-10-05	22	9652,6795633456	9697,69870072935	45,0191373837497	0,46422495452827252000
2020-10-05	23	9248,7140943694	9388,98247297935	140,268378609951	1,49396783957825910400
2020-10-05	24	8913,5508331368	9203,58856996935	290,03773683255	3,15135487236926639700
2020-10-06	1	8386,2692851538	8475,44361516935	89,1743300155504	1,05214941027919970400
2020-10-06	2	8025,5786779168	8056,86438134935	31,2857034325498	0,38831115868069413100
2020-10-06	3	7737,88170745689	7838,78325875935	100,901551302461	1,28720935343772679900
2020-10-06	4	7609,5060400177	7702,81164295934	93,3056029416402	1,21131876601091545400
2020-10-06	5	7594,046192204	7686,69287410934	92,6466819053394	1,20528663526281978500
2020-10-06	6	7692,497640738	7763,71873484935	71,2210941113499	0,91735798969193208200
2020-10-06	7	7917,01170503	7982,41382441934	65,4021193893404	0,81932759723964708900
2020-10-06	8	8222,1235108304	8275,90361440935	53,7801035789489	0,64983965600217031900
2020-10-06	9	8794,51370262	8786,63835643934	-7,87534618065911	-0,08962865957590727400
2020-10-06	10	9335,6155851653	9254,68020163934	-80,9353835259608	-0,87453463288363226200
2020-10-06	11	9507,6650225122	9468,53312654934	-39,1318959628588	-0,41328361468298323800
2020-10-06	12	9470,201583306	9544,57738408935	74,3758007833512	0,77924666321354792700
2020-10-06	13	9440,1529712093	9479,81376680934	39,6607956000407	0,41837104162215517300
2020-10-06	14	9393,2712775513	9487,10497046934	93,8336929180405	0,98906561285152955800
2020-10-06	15	9357,67387697811	9484,69063092935	127,01675395124	1,33917656245994354200
2020-10-06	16	9257,4995072083	9398,96201079934	141,462503591039	1,50508644921108944900
2020-10-06	17	9092,9402544918	9251,32760366935	158,38734917755	1,71204994529356949100
2020-10-06	18	8909,6530749918	9039,21546654934	129,56239155754	1,43333668764729175900
2020-10-06	19	8780,022292145	8991,82016136934	211,79786922434	2,35545045856528646000
2020-10-06	20	9005,4297421305	9224,08557266934	218,655830538841	2,37048787997707851700
2020-10-06	21	9675,4451153645	9783,18987646934	107,744761104839	1,10132546199464195200
2020-10-06	22	9695,4879073724	9772,39430872934	76,9064013569387	0,78697603603899697400
2020-10-06	23	9255,34062703941	9320,14798460934	64,8073575699309	0,69534687299975679600
2020-10-06	24	8905,83839472899	9037,73128667934	131,892891950351	1,45935841381727262100
2020-10-07	1	8537,7460156378	8472,94843311935	-64,7975825184494	-0,76475837224697837200
2020-10-07	2	8119,5729434905	8055,04159449934	-64,5313489911596	-0,80112992880417940400
2020-10-07	3	7883,6017153786	7835,10244042935	-48,4992749492494	-0,61899988312841668500
2020-10-07	4	7701,8202151306	7699,99946266935	-1,82075246125078	-0,02364613751050291400
2020-10-07	5	7685,574899141	7685,83886510935	0,263965968350021	0,003434445777263448178500
2020-10-07	6	7704,19510697141	7760,32039730935	56,12529033794	0,72323418962701205900
2020-10-07	7	7910,8924766997	7989,29605752934	78,4035808296403	0,98135781006326000200
2020-10-07	8	8095,7510312361	8216,30853649935	120,557505263249	1,46729525464745839900
2020-10-07	9	8611,3493629571	8724,46715572935	113,117792772249	1,29655818232938895000
2020-10-07	10	9021,6309899927	9188,20144358935	166,570453596651	1,81287333129671383300
2020-10-07	11	9223,49391807791	9390,86827415935	167,37435608144	1,78230969911483490000
2020-10-07	12	9250,5603324587	9467,03050511934	216,470172660642	2,28656887229406058300
2020-10-07	13	9297,40046341341	9405,02515745934	107,62469404593	1,14433180394600433400
2020-10-07	14	9292,07642795372	9420,43570300935	128,359275055631	1,36256197804764742600
2020-10-07	15	9225,6388602026	9427,38258197934	201,74372177674	2,13997596917704171100
2020-10-07	16	9162,32393461641	9338,75349401935	176,429559402939	1,88921957856502595000
2020-10-07	17	9079,4736499313	9193,85823994933	114,384590018029	1,24414132818584123000
2020-10-07	18	8927,90940691501	8986,48954249934	58,5801355843287	0,65186895625136707600
2020-10-07	19	8743,5375190507	8837,94875590934	94,4112368586393	1,06824829455492006800
2020-10-07	20	8905,8067009034	9147,02521144935	241,21851054595	2,63712523984318203600
2020-10-07	21	9521,2693422892	9723,09212186935	201,822779580149	2,07570572252633141800
2020-10-07	22	9562,4374480727	9717,81918390935	155,38173583665	1,59893627259425900200
2020-10-07	23	9156,9225750085	9280,93971297935	124,01713797085	1,33625626074709464000
2020-10-07	24	8592,71120587721	9006,03932436935	413,32811849214	4,58945496022563056800
2020-10-08	1	8468,7790331479	8419,98789952934	-48,7911336185589	-0,57946797787305874900
2020-10-08	2	8087,1044811038	8048,19033360934	-38,9141474944599	-0,48351425452693321900
2020-10-08	3	7804,8696702294	7826,78929880935	21,9196285799499	0,28005900942401020800
2020-10-08	4	7683,9661082929	7651,75387673934	-32,2122315535598	-0,42097840668244905100
2020-10-08	5	7693,6966900188	7651,84296027934	-41,8537297394596	-0,54697580643933756000
2020-10-08	6	7722,166078093	7571,94378812934	-150,22228996366	-1,98393297899498327700
2020-10-08	7	7945,6601044615	7837,75756196934	-107,90254249216	-1,37670171141461107600
2020-10-08	8	8156,73650869349	8087,77921981935	-68,9572888741395	-0,85261092074765786700
2020-10-08	9	8681,1089410642	8614,48761067934	-66,6213303848599	-0,77336381913498544400
2020-10-08	10	9084,7374716961	9130,01255112934	45,2750794332405	0,49589284986952382300
2020-10-08	11	9342,8326245336	9340,20846034934	-2,62416418425892	-0,02809534921408779500
2020-10-08	12	9352,7644008809	9358,24995553935	5,48555465844947	0,05861731290050071700
2020-10-08	13	9333,0843970597	9350,06948292935	16,98508586965	0,18165732244728326000
2020-10-08	14	9328,3685647779	9329,22900475934	0,860439981439413	0,009223055635149018465900
2020-10-08	15	9323,8036378004	9357,70999776935	33,9063599689507	0,36233608411708794000
2020-10-08	16	9210,8490570143	9236,52701838934	25,6779613750405	0,27800450671466998400
2020-10-08	17	9096,03718671681	9061,66338993934	-34,3737967774705	-0,37933208615576927600
2020-10-08	18	8894,6374752027	8844,90847056934	-49,7290046333601	-0,56223311749159437000
2020-10-08	19	8760,484593268	8798,87124046934	38,3866472013397	0,43626785927705109200
2020-10-08	20	8977,7486932011	9052,41827527935	74,6695820782497	0,82485784248569158800
2020-10-08	21	9568,8442704068	9619,91351757934	51,0692471725397	0,53087012767023565500
2020-10-08	22	9491,3694232671	9603,57804589934	112,208622632239	1,16840433946544839500
2020-10-08	23	9281,4504602603	9188,57274438934	-92,8777158709599	-1,01079589240529461800
2020-10-08	24	8936,636450539	8882,16171137935	-54,4747391596484	-0,61330496932811165700
2020-10-09	1	8508,6934496584	8311,18366629935	-197,50978335905	-2,37643386657334574200
2020-10-09	2	8180,572816621	7905,04842195934	-275,52439466166	-3,48542323784233959600
2020-10-09	3	7944,1997699716	7750,53050074934	-193,66926922226	-2,49878726628500574900
2020-10-09	4	7826,7327129803	7559,99567510935	-266,73703787095	-3,52826971514228858400
2020-10-09	5	7790,5209690304	7562,75365988934	-227,76730914106	-3,01169811135158334800
2020-10-09	6	7869,1581406964	7596,08807808934	-273,070062607059	-3,59487751853115540500
2020-10-09	7	8048,4408977523	7791,02494425934	-257,415953492959	-3,30400628074783365900
2020-10-09	8	8231,88154687569	8007,53104396935	-224,350502906339	-2,80174377938006698400
2020-10-09	9	8727,6081747753	8521,41148018934	-206,19669458596	-2,41974812582784054100
2020-10-09	10	9198,5926592174	8916,37379638934	-282,21886282806	-3,16517531984071505800
2020-10-09	11	9322,4548665471	9093,69893454934	-228,755931997759	-2,51554327501051745900
2020-10-09	12	9432,4757992977	9271,14934959934	-161,326449698359	-1,74009115391211823400
2020-10-09	13	9475,676945949	9335,40244910934	-140,27449683966	-1,50260792295080034500
2020-10-09	14	9531,9346007309	9366,95128878935	-164,983311941549	-1,76133415083524569000
2020-10-09	15	9528,7923513519	9354,43562794934	-174,35672340256	-1,86389356169830332900
2020-10-09	16	9395,6816541345	9297,33232718934	-98,3493269451592	-1,05782307746001599700
2020-10-09	17	9241,7082958961	9199,19419252935	-42,5141033667496	-0,46215029791712877700
2020-10-09	18	8918,03622380079	8991,70105554933	73,6648317485415	0,81925356830094363500
2020-10-09	19	8805,158879009	8879,37223289935	74,213353890349	0,83579505334147227300
2020-10-09	20	9020,4331725529	9117,33390519934	96,9007326464416	1,06281873247158405100
2020-10-09	21	9595,8782038545	9600,79064470935	4,9124408548505	0,05116704484705714600
2020-10-09	22	9559,2063277627	9561,46596981934	2,25964205664059	0,02363279923573565800
2020-10-09	23	9297,1227078062	9142,37141164934	-154,751296156861	-1,69268222859196785700
2020-10-09	24	8906,19831602699	8809,70281563935	-96,4955003876403	-1,09533207200062961900
2020-10-10	1	8566,2437428248	8743,46702135935	177,223278534551	2,02692225065427229600
2020-10-10	2	8211,3855812209	8303,67917357935	92,29359235845	1,11147830292034634800
2020-10-10	3	7925,6210150333	8034,35714744934	108,73613241604	1,35338933060201786400
2020-10-10	4	7742,1193861814	7814,38196184935	72,2625756679499	0,92473820733032422600
2020-10-10	5	7693,0293819111	7826,00292164934	132,97353973824	1,69912458594144836500
2020-10-10	6	7709,9616850264	7772,83149099935	62,8698059729495	0,80884045982150004000
2020-10-10	7	7778,7725009866	7833,29829837934	54,5257973927401	0,69607712250689015000
2020-10-10	8	7712,9501756098	7802,81512883935	89,8649532295503	1,15169912071103363200
2020-10-10	9	7937,80241905561	7964,00537005935	26,2029510037401	0,32901724429079369500
2020-10-10	10	8260,36212280491	8281,65386046935	21,29173766444	0,25709523753548090800
2020-10-10	11	8557,5707757774	8560,96297228934	3,39219651194071	0,03962400635209828200
2020-10-10	12	8743,86661525231	8642,41802441934	-101,44859083297	-1,17384498813092356000
2020-10-10	13	8765,1331307827	8726,81659323934	-38,31653754336	-0,43906660732441427100
2020-10-10	14	8841,8233254661	8753,96500165934	-87,8583238067604	-1,00364033658012791300
2020-10-10	15	8770,7055764562	8701,80357183934	-68,9020046168589	-0,79181291611590318100
2020-10-10	16	8693,10673122901	8558,12914990935	-134,977581319661	-1,57718560862207505700
2020-10-10	17	8529,282390016	8426,81630425935	-102,466085756651	-1,21595252651774699400
2020-10-10	18	8432,1309686231	8373,94901207934	-58,18195654376	-0,69479711973207734600
2020-10-10	19	8382,58357373971	8374,88194921934	-7,70162452037039	-0,09196099201241030800
2020-10-10	20	8561,44500453551	8749,62092473935	188,175920203841	2,15067511864174543900
2020-10-10	21	8890,3709661331	9388,64406061935	498,273094486251	5,30718910280406268100
2020-10-10	22	9123,3790986495	9394,55592203934	271,17682338984	2,88653157892931895900
2020-10-10	23	8911,2993702584	9089,24375985935	177,944389600949	1,95774691825079373900
2020-10-10	24	8316,8261126553	8749,39567869935	432,569566044049	4,94399364172261384500
2020-10-11	1	8204,8416097752	8223,46188824935	18,6202784741508	0,22642870760740856500
2020-10-11	2	7839,5884228958	7803,66627409934	-35,9221487964605	-0,46032400072882991300
2020-10-11	3	7581,827012282	7608,77584208935	26,9488298073493	0,35418088752564987700
2020-10-11	4	7439,2858516385	7361,21371866934	-78,0721329691605	-1,06058777740898572000
2020-10-11	5	7353,7240811796	7289,08352590935	-64,6405552702499	-0,88681320553513158000
2020-10-11	6	7311,4921913208	7281,86517691934	-29,6270144014597	-0,40686024365523450700
2020-10-11	7	7314,0903634528	7357,07295253934	42,9825890865395	0,58423491738931022900
2020-10-11	8	7173,65833004571	7367,71088452935	194,05255448364	2,63382423014330988800
2020-10-11	9	7276,330806642	7269,66083080935	-6,66997583265038	-0,09175085313997784500
2020-10-11	10	7579,16188780371	7502,79003504935	-76,3718527543597	-1,01791270177611147900
2020-10-11	11	7836,0095152911	7803,72097144935	-32,2885438417497	-0,41375830786211329600
2020-10-11	12	8043,0970405025	7979,04877931934	-64,0482611831603	-0,80270547222577570300
2020-10-11	13	8146,0126198044	8088,30578722935	-57,7068325750497	-0,71346007548531596200
2020-10-11	14	8311,8444278651	8225,82299613934	-86,0214317257596	-1,04574863531749223500
2020-10-11	15	8237,06083398501	8210,35953320934	-26,7013007756705	-0,32521475664578178000
2020-10-11	16	8091,3825010007	8034,71736819934	-56,6651328013604	-0,70525359144100944700
2020-10-11	17	8020,6974833154	7921,38071361935	-99,31676969605	-1,25378104255604293300
2020-10-11	18	8039,2460395572	7884,74199544935	-154,50404410785	-1,95953202016022139800
2020-10-11	19	7654,436321539	8068,50636761934	414,07004608034	5,13192934620579334300
2020-10-11	20	7808,2430267876	8482,51529911935	674,27227233175	7,94896617989893364100
2020-10-11	21	8380,5542439879	9176,63046980934	796,076225821442	8,67503849523518874300
2020-10-11	22	8516,1733936881	9175,32219101934	659,148797331241	7,18393080491936730300
2020-10-11	23	8287,6927264319	8958,35315458935	670,660428157449	7,48642542422957209300
2020-10-11	24	7902,3147227254	8627,86976236934	725,55503964394	8,40943430565521087800
2020-10-12	1	8098,4103755596	8199,23200349934	100,821627939741	1,22964721447949592300
2020-10-12	2	7799,3813867358	7782,09180069934	-17,2895860364606	-0,22217144797632516000
2020-10-12	3	7521,8294795169	7589,57135161934	67,7418721024396	0,89256519194573399500
2020-10-12	4	7354,3899855201	7342,96744871934	-11,4225368007601	-0,15555750288328273500
2020-10-12	5	7303,4277051598	7271,20564307934	-32,2220620804601	-0,44314607043370768700
2020-10-12	6	7302,5763127079	7220,87938250934	-81,69693019856	-1,13139862710418743600
2020-10-12	7	7318,7057292509	7210,04495474934	-108,66077450156	-1,50707485436666925500
2020-10-12	8	7237,99417096359	7182,92676036935	-55,0674105942398	-0,76664307504937171000
2020-10-12	9	7406,06639551599	7172,40044374935	-233,665951766639	-3,25784866028047440200
2020-10-12	10	7685,3825443619	7462,35094723935	-223,03159712255	-2,98875781505638169700
2020-10-12	11	7997,4306072503	7813,52417074934	-183,906436500961	-2,35369383241216531200
2020-10-12	12	8169,7020067247	7984,67256652934	-185,029440195361	-2,31730780008411634700
2020-10-12	13	8306,6613549349	8092,53932717934	-214,12202775556	-2,64591890256766136900
2020-10-12	14	8480,8400158515	8223,59425732934	-257,24575852216	-3,12814264021948541800
2020-10-12	15	8506,490461432	8205,87218998934	-300,61827144266	-3,66345300636531756800
2020-10-12	16	8404,2933849949	8034,56079043934	-369,73259455556	-4,60177729933315435900
2020-10-12	17	8299,9820905336	7916,77598364934	-383,20610688426	-4,84043135331481493400
2020-10-12	18	8274,9055619035	7881,34965420934	-393,555907694161	-4,99350904300974930700
2020-10-12	19	8266,3368743248	8047,10806878935	-219,228805535449	-2,72431789981454734800
2020-10-12	20	8555,8970870172	8445,48611345935	-110,41097355785	-1,30733710380378133000
2020-10-12	21	9197,7442644906	9131,85054213935	-65,8937223512512	-0,72158126162032051000
2020-10-12	22	9283,0980979695	9132,32756684934	-150,770531120159	-1,65095404229104923200
2020-10-12	23	8930,0407164757	8911,28556676935	-18,7551497063505	-0,21046514070079219900
2020-10-12	24	8679,1993377198	8769,89722714934	90,6978894295407	1,03419557926817461300
2020-10-13	1	8282,0190735778	8234,68144882935	-47,3376247484503	-0,57485678155989702400
2020-10-13	2	7955,4171026941	7830,36917974934	-125,04792294476	-1,59696075720356957500
2020-10-13	3	7775,6728176455	7692,04796513935	-83,6248525061501	-1,08715979002134502200
2020-10-13	4	7651,7893747455	7496,22171321934	-155,56766152616	-2,07528095456170346000
2020-10-13	5	7647,6627405143	7479,79874444934	-167,86399606496	-2,24423145327980458800
2020-10-13	6	7705,103111486	7512,17899534934	-192,92411613666	-2,56815121492839802300
2020-10-13	7	7964,11186583229	7829,53518371934	-134,57668211295	-1,71883360831927105600
2020-10-13	8	8249,856846392	8295,93252670934	46,0756803173408	0,55540085661252543800
2020-10-13	9	8764,3400975711	8724,48958821935	-39,8505093517488	-0,45676608297588908300
2020-10-13	10	9211,90396722859	9252,36386674935	40,4598995207598	0,43729256764492824500
2020-10-13	11	9470,1956671363	9436,82801611935	-33,3676510169498	-0,35358969094226831500
2020-10-13	12	9548,9529676583	9488,58341731936	-60,3695503389408	-0,63623354176081987600
2020-10-13	13	9610,5575160091	9521,44261245934	-89,1149035497601	-0,93593909218281971600
2020-10-13	14	9702,0851560663	9546,35840266934	-155,726753396959	-1,63126866631588955400
2020-10-13	15	9694,0633537364	9463,34906364934	-230,714290087059	-2,43797717420442402900
2020-10-13	16	9619,97748181051	9357,80665105934	-262,170830751171	-2,80162692527412121000
2020-10-13	17	9477,6273160945	9202,70164396935	-274,92567212515	-2,98744523903273954700
2020-10-13	18	9267,0602735195	9001,48277117935	-265,577502340151	-2,95037505587932988700
2020-10-13	19	9219,6550940248	8912,31242489934	-307,342669125459	-3,44851767389573170100
2020-10-13	20	9266,5695578358	9231,11405921935	-35,4554986164512	-0,38408688690224649100
2020-10-13	21	9811,7124166769	9791,20117894934	-20,51123772756	-0,20948642922033178100
2020-10-13	22	9702,1273454412	9746,32216500934	44,1948195681398	0,45345124878803395900
2020-10-13	23	9442,02702529629	9306,31268178934	-135,714343506948	-1,45830414415920936600
2020-10-13	24	9159,79062565659	9001,71043365934	-158,080191997249	-1,75611283169199723600
2020-10-14	1	8737,5197583189	8631,12755962935	-106,392198689549	-1,23265700749437010100
2020-10-14	2	8309,7497612339	8230,00375517934	-79,74600605456	-0,96896682464298893700
2020-10-14	3	7974,6449849637	8083,07773613935	108,43275117565	1,34147851493309762800
2020-10-14	4	7863,9509805464	7884,45928900935	20,5083084629496	0,26011052516356368800
2020-10-14	5	7803,3902210922	7908,91506423935	105,52484314715	1,33425181949781106200
2020-10-14	6	7822,6468016823	7907,69667763935	85,0498759570501	1,07553285645801561500
2020-10-14	7	8016,8271050742	8122,59246397935	105,765358905151	1,30211332618472099700
2020-10-14	8	8188,39599692649	8285,00146899935	96,6054720728598	1,16602842418720371600
2020-10-14	9	8678,3053994658	8778,62512051935	100,319721053549	1,14277258313559254200
2020-10-14	10	9123,7833199319	9192,68757544935	68,904255517451	0,74955506702383360700
2020-10-14	11	9296,6898394267	9384,21207153935	87,5222321126512	0,93265403046560082900
2020-10-14	12	9265,5726374823	9423,92006257933	158,347425097028	1,68027131008673112600
2020-10-14	13	9287,2303551948	9445,57618715934	158,34583196454	1,67640204077545937600
2020-10-14	14	9287,552102377	9405,59277653935	118,04067416235	1,25500515455849169600
2020-10-14	15	9243,8094566671	9414,81299492934	171,003538262239	1,81632432162315524300
2020-10-14	16	9212,7525761618	9344,20382139934	131,45124523754	1,40676774340582113100
2020-10-14	17	9120,36527554939	9274,34072493934	153,975449389951	1,66023067252533032100
2020-10-14	18	8934,3010191303	9134,14197975934	199,840960629041	2,18784600756015695500
2020-10-14	19	8868,1781464696	8992,09192609935	123,913779629751	1,37803061454580960000
2020-10-14	20	9088,56707305251	9218,32764021936	129,76056716685	1,40763674531058659600
2020-10-14	21	9481,4456500138	9781,03505759935	299,58940758555	3,06296221024977086900
2020-10-14	22	9477,25130786	9779,25333631935	302,00202845935	3,08819107219299735100
2020-10-14	23	9375,4489507075	9378,68122436934	3,23227366184074	0,03446405293573767900
2020-10-14	24	8892,6615289229	8800,05915814934	-92,6023707735585	-1,05229259382652670800
2020-10-15	1	8560,7340487203	8681,81399088934	121,079942169041	1,39463875056643455800
2020-10-15	2	8141,168132441	8350,90603886934	209,73790642834	2,51155869138167419100
2020-10-15	3	7906,7476958715	8200,49819886935	293,750502997851	3,58210557302911275100
2020-10-15	4	7778,2588568049	7969,66411299934	191,405256194441	2,40167281180946365700
2020-10-15	5	7704,0825946107	7979,23686809934	275,154273488641	3,44837831032058266500
2020-10-15	6	7730,8499616932	8035,01326838935	304,163306696149	3,78547360827345255500
2020-10-15	7	7995,1876363471	8190,29156817935	195,10393183225	2,38213658461514783100
2020-10-15	8	8152,5733986827	8375,73386942936	223,160470746659	2,66436916723409403400
2020-10-15	9	8687,1999710193	8792,19974236935	104,999771350051	1,19423778379442648000
2020-10-15	10	9158,7171672552	9243,42343380934	84,7062665541398	0,91639496081411473500
2020-10-15	11	9344,00173840761	9405,75894899934	61,7572105917297	0,65658933985651340600
2020-10-15	12	9483,7502205841	9519,83054245933	36,0803218752317	0,37900172397302774800
2020-10-15	13	9538,8657465966	9552,51851234934	13,6527657527386	0,14292320643072847500
2020-10-15	14	9640,134857147	9606,45537770934	-33,6794794376601	-0,35059216030721806500
2020-10-15	15	9675,1866332629	9615,59806887935	-59,58856438355	-0,61970731260499483400
2020-10-15	16	9635,9933361715	9500,77043857934	-135,222897592159	-1,42328349544228140800
2020-10-15	17	9561,1797509942	9395,58235439934	-165,597396594861	-1,76250274169884224200
2020-10-15	18	9415,28908791499	9083,96354767935	-331,325540235641	-3,64736756699429551800
2020-10-15	19	9342,2949470915	9024,31039177935	-317,984555312149	-3,52364381883202317100
2020-10-15	20	9341,974979157	9257,80483671934	-84,1701424376588	-0,90918035022529073000
2020-10-15	21	9746,1026362907	9771,86963451935	25,7669982286498	0,26368544805005684200
2020-10-15	22	9697,7399587259	9704,71982505934	6,97986633343862	0,07192238889179823600
2020-10-15	23	9332,1810162638	9288,72490381934	-43,456112444459	-0,46783722087184114900
2020-10-15	24	9160,7399621734	8937,92704920935	-222,812912964051	-2,49289249886819175300
2020-10-16	1	8757,1914313236	8766,66005881934	9,46862749574029	0,10800723915620253100
2020-10-16	2	8407,1889561232	8416,66127224934	9,47231612613905	0,11254244194631332500
2020-10-16	3	8076,0832580665	8218,81569768934	142,732439622841	1,73665458471065585300
2020-10-16	4	7883,5365318055	7963,09645103935	79,5599192338495	0,99910781846005736700
2020-10-16	5	7875,12226369569	7930,70506191935	55,5827982236597	0,70085569680998610000
2020-10-16	6	8019,9965353928	7894,17987176935	-125,81666362345	-1,59379018045164295800
2020-10-16	7	8079,2554961048	8077,65411250935	-1,60138359544999	-0,01982485970735029300
2020-10-16	8	8302,5947002211	8195,02278596934	-107,571914251759	-1,31264936121876767500
2020-10-16	9	8726,0479917719	8617,74665635934	-108,30133541256	-1,25672452128353778900
2020-10-16	10	9132,7085272847	9027,70324609935	-105,005281185349	-1,16314502507289676800
2020-10-16	11	9400,7032326412	9263,62577952934	-137,07745311186	-1,47973867224615519900
2020-10-16	12	9463,9108035928	9312,95799223935	-150,952811353451	-1,62089007036478211600
2020-10-16	13	9507,4537090856	9322,46583268934	-184,987876396259	-1,98432345815199191300
2020-10-16	14	9527,4117137634	9337,18828037935	-190,22343338405	-2,03726676245540620600
2020-10-16	15	9511,6146863126	9320,22981623935	-191,384870073249	-2,05343509598641535400
2020-10-16	16	9461,65192592469	9297,56952742934	-164,082398495351	-1,76478807726343188900
2020-10-16	17	9348,2992243577	9213,81945163934	-134,47977271836	-1,45954425766865995200
2020-10-16	18	9303,4203532592	9032,38503210935	-271,03532114985	-3,00070601714101870600
2020-10-16	19	8920,01191988039	8973,04323367934	53,0313137989506	0,59100700194894127300
2020-10-16	20	8986,8193193437	9221,26017943934	234,440860095639	2,54239502555596682000
2020-10-16	21	9524,729302977	9582,48054299934	57,7512400223386	0,60267526516951653200
2020-10-16	22	9560,6436527616	9545,01742988934	-15,6262228722608	-0,16371078405083606400
2020-10-16	23	9365,5291624869	9397,34785118935	31,8186887024494	0,33859221991471086600
2020-10-16	24	9093,5752769859	8882,53143643935	-211,043840546548	-2,37594251207229047600
2020-10-17	1	8512,5725588055	8625,17422741935	112,60166861385	1,30550022115368203400
2020-10-17	2	8327,3806768276	8255,08350800935	-72,2971688182515	-0,87578967248612857600
2020-10-17	3	8045,79501113	8005,09436765935	-40,70064347065	-0,50843427449251503100
2020-10-17	4	7912,9073164126	7804,93586055935	-107,971455853251	-1,38337403128272597200
2020-10-17	5	7867,1559959739	7780,19768328934	-86,95831268456	-1,11768770183478745900
2020-10-17	6	7876,2575381784	7738,57594517935	-137,68159299905	-1,77915929202474316200
2020-10-17	7	7909,3449863036	7821,81226147934	-87,5327248242602	-1,11908496264144709200
2020-10-17	8	7871,9869816477	7732,48409258935	-139,50288905835	-1,80411478883023674900
2020-10-17	9	8060,1155067083	7870,92049457935	-189,19501212895	-2,40372155022080749300
2020-10-17	10	8454,0542481044	8200,10883949934	-253,945408605059	-3,09685412200655265800
2020-10-17	11	8777,84447204101	8503,00442406935	-274,84004797166	-3,23226984562860696500
2020-10-17	12	8958,2245450964	8654,94331065935	-303,28123443705	-3,50413888977795581000
2020-10-17	13	8999,86760533909	8717,43989119934	-282,427714139751	-3,23980110748884979600
2020-10-17	14	9041,94872947301	8812,94210239935	-229,006627073661	-2,59852639916144753600
2020-10-17	15	8926,3422205175	8720,44839520934	-205,89382530816	-2,36104631295415613400
2020-10-17	16	8829,10711359461	8579,10501988934	-250,002093705269	-2,91408128383645456700
2020-10-17	17	8610,7941024098	8404,17825130934	-206,61585110046	-2,45848963363277084000
2020-10-17	18	8830,6496704521	8326,71669596935	-503,93297448275	-6,05200096127546859800
2020-10-17	19	8700,7157460611	8243,99385807935	-456,72188798175	-5,54005614080060812000
2020-10-17	20	8780,2653286211	8642,71053248934	-137,554796131761	-1,59157009383422458600
2020-10-17	21	9179,0364278207	9236,16900462934	57,1325768086408	0,61857439789164628700
2020-10-17	22	9091,28002572021	9157,10172393934	65,8216982191298	0,71880492543893713600
2020-10-17	23	8972,89527009691	8905,65823326934	-67,2370368275697	-0,75499233258681243700
2020-10-17	24	8585,90243164489	8542,76706639934	-43,1353652455509	-0,50493434867505838600
2020-10-18	1	8253,3671000139	8115,98779062934	-137,37930938456	-1,69269980350607653000
2020-10-18	2	7858,2437373065	7684,90936452934	-173,334372777161	-2,25551616232726789400
2020-10-18	3	7594,492311422	7481,03202554935	-113,46028587265	-1,51663948884536877700
2020-10-18	4	7413,8767071007	7254,61449388934	-159,262213211359	-2,19532289890121271400
2020-10-18	5	7385,4145750244	7198,61851511934	-186,796059905059	-2,59488760951464673000
2020-10-18	6	7362,6722635925	7191,28735348934	-171,38491010316	-2,38322989582666316300
2020-10-18	7	7354,0839600502	7256,81553376934	-97,2684262808607	-1,34037341624884143500
2020-10-18	8	7177,2992701842	7291,26152641934	113,96225623514	1,56299778607866828900
2020-10-18	9	7357,3596337695	7179,21267858935	-178,14695518015	-2,48142746504000013200
2020-10-18	10	7591,5381536236	7382,55214688934	-208,98600673426	-2,83080976031191146900
2020-10-18	11	7863,7569640217	7694,86896702935	-168,88799699235	-2,19481316336891721300
2020-10-18	12	8107,0612215829	7884,54502600935	-222,516195573549	-2,82218181061199923700
2020-10-18	13	8156,189295417	7986,87020098935	-169,319094427649	-2,11996802460462042300
2020-10-18	14	8254,55580879701	8144,83567042934	-109,720138367669	-1,34711297817854322800
2020-10-18	15	8255,2704246698	8126,93441814934	-128,33600652046	-1,57914411409369522700
2020-10-18	16	8113,6328933229	7949,37651097935	-164,256382343549	-2,06628006758372659000
2020-10-18	17	8009,0576284417	7843,29825980935	-165,75936863235	-2,11338856615634014300
2020-10-18	18	8028,6843996445	7818,80904836935	-209,87535127515	-2,68423681889149739100
2020-10-18	19	8180,48110340449	7962,58398841934	-217,89711498515	-2,73651261075620955800
2020-10-18	20	8159,8100862486	8408,54410922934	248,734022980741	2,95811046180666315200
2020-10-18	21	9016,6061568315	9116,13194051935	99,52578368785	1,09175453292287444500
2020-10-18	22	9208,8264546753	9151,86956308934	-56,95689158596	-0,62235252800886089600
2020-10-18	23	8923,6727129944	8989,84522062935	66,1725076349503	0,73608061107772639400
